State,Sub-Category,Product Name,total_sales,total_profit,avg_discount,unique_orders
Pennsylvania,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",6.72,2.436,0.2,1
Connecticut,Storage,Acco Perma 4000 Stacking Storage Drawers,16.24,2.436,0.0,1
Alabama,Paper,Xerox 1949,4.98,2.4402,0.0,1
New York,Art,Newell 322,9.1,2.457,0.0,2
North Carolina,Art,Sanford 52201 APSCO Electric Pencil Sharpener,32.776,2.4582,0.2,1
Florida,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88,2.4585,0.2,1
New York,Chairs,"Global High-Back Leather Tilter, Burgundy",221.382,2.4598,0.1,1
Texas,Fasteners,OIC Thumb-Tacks,7.296,2.4624,0.2,2
Ohio,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",17.92,2.464,0.2,1
Arizona,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,2.478,0.2,1
Texas,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,2.478,0.2,1
Illinois,Fasteners,Binder Clips by OIC,7.104,2.4864,0.2,1
New York,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,124.95,2.499,0.0,1
Florida,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.672,2.502,0.2,1
Illinois,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.24,2.502,0.2,1
Minnesota,Art,Newell 346,8.64,2.5056,0.0,1
Ohio,Labels,Avery 474,6.912,2.5056,0.2,1
Massachusetts,Art,Newell 335,8.64,2.5056,0.0,1
Delaware,Art,Newell 340,8.64,2.5056,0.0,1
Michigan,Art,Newell 335,8.64,2.5056,0.0,1
Pennsylvania,Labels,Avery 474,6.912,2.5056,0.2,1
Illinois,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,22.344,2.5137,0.2,1
Pennsylvania,Appliances,Belkin 7-Outlet SurgeMaster Home Series,33.528,2.5146,0.2,1
Texas,Supplies,Fiskars Spring-Action Scissors,33.552,2.5164,0.2,2
Florida,Storage,Eldon Fold 'N Roll Cart System,22.368,2.5164,0.2,1
Texas,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,201.544,2.5193000000000003,0.2,2
New York,Accessories,Maxell CD-R Discs,7.88,2.5216,0.0,1
California,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2.528,0.0,1
Minnesota,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2.528,0.0,1
Kentucky,Art,Nontoxic Chalk,5.28,2.5344,0.0,1
Indiana,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,12.12,2.5452,0.0,1
Colorado,Art,SANFORD Major Accent Highlighters,11.328,2.5488,0.2,1
Minnesota,Art,Newell 310,8.8,2.552,0.0,1
Florida,Furnishings,Ultra Door Push Plate,15.712,2.5532,0.2,1
Washington,Art,Newell 317,8.82,2.5578,0.0,1
Florida,Art,Crayola Colored Pencils,15.744,2.5584000000000002,0.2,2
Washington,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,7.312,2.5592,0.2,1
Oregon,Storage,Portable Personal File Box,29.304,2.5641,0.2,1
Washington,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,2.578,0.0,1
Arizona,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.592,2.5893,0.2,1
Maryland,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,2.592,0.0,1
Iowa,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,2.592,0.0,1
Illinois,Phones,PowerGen Dual USB Car Charger,7.992,2.5974,0.2,1
California,Chairs,"Global Stack Chair without Arms, Black",41.568,2.598,0.2,1
Missouri,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2.5984,0.0,1
California,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2.5984,0.0,1
New York,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2.5984,0.0,1
Florida,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,2.6028,0.2,1
Kentucky,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,5.32,2.6068,0.0,1
Kentucky,Binders,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,5.8,2.61,0.0,1
Indiana,Furnishings,Eldon Wave Desk Accessories,6.24,2.6208,0.0,1
Kentucky,Art,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,2.625,0.0,1
California,Tables,Hon Racetrack Conference Tables,210.008,2.6251,0.2,1
Ohio,Phones,Anker 24W Portable Micro USB Car Charger,26.376,2.6376,0.4,1
Arizona,Paper,Xerox 1954,8.448,2.64,0.2,1
Ohio,Paper,Xerox 1928,8.448,2.64,0.2,1
Illinois,Paper,Xerox 1963,8.448,2.64,0.2,1
Texas,Paper,Xerox 1972,8.448,2.64,0.2,1
Oregon,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.208,2.6406,0.2,1
Florida,Art,Boston 16801 Nautilus Battery Pencil Sharpener,35.216,2.6412,0.2,1
Indiana,Art,50 Colored Long Pencils,10.16,2.6416,0.0,1
Pennsylvania,Labels,Avery 502,7.56,2.646,0.2,1
Washington,Art,Prang Colored Pencils,5.88,2.646,0.0,1
California,Labels,Avery 507,5.76,2.6496,0.0,1
Kentucky,Labels,Avery 492,5.76,2.6496,0.0,1
Georgia,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",8.56,2.6536,0.0,1
Delaware,Art,Newell 313,9.84,2.6568,0.0,1
Massachusetts,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,2.6784,0.0,1
Washington,Fasteners,OIC Thumb-Tacks,5.7,2.679,0.0,1
Texas,Storage,Akro-Mils 12-Gallon Tote,23.832,2.6811,0.2,1
South Dakota,Fasteners,Advantus Push Pins,6.54,2.6814,0.0,1
California,Art,DIXON Oriole Pencils,10.32,2.6832,0.0,2
North Carolina,Paper,Xerox 1989,7.968,2.6892,0.2,1
Pennsylvania,Paper,Xerox 1952,7.968,2.6892,0.2,1
Montana,Binders,"SlimView Poly Binder, 3/8""",8.288,2.6936,0.2,1
Pennsylvania,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.352,2.6961,0.2,1
North Carolina,Art,Newell 336,23.968,2.6964,0.2,1
Washington,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,2.6973,0.2,1
Virginia,Art,American Pencil,9.32,2.7028,0.0,1
California,Art,American Pencil,9.32,2.7028,0.0,1
New York,Accessories,KeyTronic KT800P2 - Keyboard - Black,15.02,2.7036,0.0,1
Louisiana,Binders,3-ring staple pack,5.64,2.7072,0.0,1
North Carolina,Phones,AT&T 17929 Lendline Telephone,36.192,2.7144,0.2,1
California,Labels,Avery 498,5.78,2.7166,0.0,1
Ohio,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2.7168,0.2,1
Texas,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2.7168,0.2,1
Arizona,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376,2.7222,0.2,1
North Carolina,Fasteners,OIC Bulk Pack Metal Binder Clips,8.376,2.7222,0.2,1
California,Art,"OIC #2 Pencils, Medium Soft",9.4,2.726,0.0,1
Texas,Art,BIC Brite Liner Highlighters,9.936,2.7324,0.2,1
California,Binders,Wilson Jones Standard D-Ring Binders,8.096,2.7324,0.2,1
Vermont,Art,4009 Highlighters,8.04,2.7336,0.0,1
Wisconsin,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82,2.7354,0.0,1
Illinois,Art,Newell 316,27.384,2.7384,0.2,1
Pennsylvania,Envelopes,Poly String Tie Envelopes,8.16,2.754,0.2,2
Arizona,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92,2.772,0.2,1
Alabama,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",8.96,2.7776,0.0,1
Maryland,Art,Barrel Sharpener,10.71,2.7846,0.0,1
North Carolina,Art,Fluorescent Highlighters by Dixon,15.92,2.786,0.2,1
Texas,Art,Newell 314,44.64,2.79,0.2,2
Delaware,Art,Newell 314,11.16,2.79,0.0,1
New York,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2.7956,0.2,1
Pennsylvania,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312,2.7984,0.2,1
Pennsylvania,Fasteners,Advantus Plastic Paper Clips,8.0,2.8,0.2,1
Washington,Binders,Round Ring Binders,8.32,2.808,0.2,1
California,Binders,Round Ring Binders,8.32,2.808,0.2,1
New York,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.752,2.8101,0.2,1
New Jersey,Binders,Avery Durable Binders,5.76,2.8224,0.0,1
Connecticut,Labels,Avery 5,5.76,2.8224,0.0,1
New York,Labels,Avery 474,5.76,2.8224,0.0,1
Kentucky,Paper,Xerox 1987,5.78,2.8322,0.0,1
Indiana,Paper,Xerox 196,5.78,2.8322,0.0,1
Connecticut,Storage,Crate-A-Files,10.9,2.834,0.0,1
Texas,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,2.838,0.2,1
New York,Fasteners,Binder Clips by OIC,5.92,2.8416,0.0,1
New York,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.856,2.8478,0.2,1
Michigan,Art,Newell 350,9.84,2.8536,0.0,1
Connecticut,Art,Newell 35,9.84,2.8536,0.0,1
Delaware,Art,Newell 351,9.84,2.8536,0.0,1
New York,Art,Newell 342,9.84,2.8536,0.0,1
Texas,Art,BIC Brite Liner Grip Highlighters,9.184,2.87,0.2,1
Iowa,Envelopes,Poly String Tie Envelopes,6.12,2.8764,0.0,1
New York,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.88,2.8812,0.0,1
California,Storage,Staple magnet,10.68,2.8836,0.0,1
California,Binders,Pressboard Data Binders by Wilson Jones,8.544,2.8836,0.2,1
Arizona,Furnishings,Acrylic Self-Standing Desk Frames,12.816,2.8836000000000004,0.2,2
Pennsylvania,Paper,Xerox 1897,7.968,2.8884,0.2,1
Pennsylvania,Paper,Xerox 1949,7.968,2.8884,0.2,1
Ohio,Paper,Xerox 1897,7.968,2.8884,0.2,1
Colorado,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968,2.8884,0.2,1
Tennessee,Art,Newell 325,23.128,2.891,0.2,1
New Jersey,Art,Newell 333,11.12,2.8912,0.0,1
Connecticut,Art,Newell 318,11.12,2.8912,0.0,1
New York,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",6.6,2.904,0.0,1
Texas,Fasteners,Ideal Clamps,8.04,2.9145,0.2,1
California,Paper,Xerox 1983,5.98,2.9302,0.0,1
Oregon,Storage,Adjustable Personal File Tote,39.072,2.9304,0.2,1
Virginia,Storage,Tennsco Industrial Shelving,146.73,2.9346,0.0,1
Washington,Storage,Tennsco Industrial Shelving,146.73,2.9346,0.0,1
Oklahoma,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,2.9348,0.0,1
California,Storage,"Tennsco Lockers, Gray",41.96,2.9372,0.0,1
Idaho,Furnishings,36X48 HARDFLOOR CHAIRMAT,41.96,2.9372,0.0,1
New York,Storage,"Tennsco Lockers, Gray",41.96,2.9372,0.0,1
New York,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",10.5,2.94,0.0,1
Florida,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",8.72,2.943,0.2,1
Minnesota,Labels,Avery 511,6.16,2.9568,0.0,1
Washington,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",8.448,2.9568,0.2,1
New Jersey,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,6.16,2.9568,0.0,1
New York,Furnishings,Longer-Life Soft White Bulbs,6.16,2.9568,0.0,1
Illinois,Paper,Astroparche Fine Business Paper,8.448,2.9568,0.2,1
Washington,Furnishings,Longer-Life Soft White Bulbs,6.16,2.9568,0.0,1
Minnesota,Furnishings,Longer-Life Soft White Bulbs,6.16,2.9568,0.0,1
Indiana,Furnishings,Longer-Life Soft White Bulbs,6.16,2.9568,0.0,1
Virginia,Art,Rogers Handheld Barrel Pencil Sharpener,10.96,2.9592,0.0,1
New Jersey,Furnishings,Eldon Image Series Black Desk Accessories,8.28,2.9808,0.0,1
Illinois,Art,"Quartet Alpha White Chalk, 12/Pack",8.84,2.9835,0.2,1
New York,Art,Newell 311,11.05,2.9835,0.0,1
California,Fasteners,Assorted Color Push Pins,9.05,2.9865000000000004,0.0,2
Texas,Labels,Avery 501,8.856,2.9889,0.2,1
Arizona,Paper,Xerox 1895,9.568,2.99,0.2,1
Michigan,Art,Newell 315,11.96,2.99,0.0,1
Arizona,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,2.99,0.2,1
Ohio,Art,Newell 320,34.24,2.996,0.2,2
Arkansas,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,2.999,0.0,1
Illinois,Storage,Staple magnet,30.016,3.0016,0.2,1
Texas,Paper,Array Memo Cubes,8.288,3.0044,0.2,1
Kentucky,Paper,Southworth 25% Cotton Granite Paper & Envelopes,6.54,3.0084,0.0,1
Ohio,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",18.544,3.0134,0.2,1
Pennsylvania,Furnishings,Eldon 200 Class Desk Accessories,20.096,3.0144,0.2,1
Arizona,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,3.0144,0.2,1
Washington,Binders,Fellowes Black Plastic Comb Bindings,9.296,3.0212,0.2,1
Massachusetts,Paper,Tops Wirebound Message Log Books,6.58,3.0268,0.0,1
Oregon,Furnishings,9-3/4 Diameter Round Wall Clock,11.032,3.0338,0.2,1
New Jersey,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",11.67,3.0342,0.0,1
Michigan,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",7.8,3.042,0.0,2
Louisiana,Furnishings,Acrylic Self-Standing Desk Frames,8.01,3.0438,0.0,1
Michigan,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",10.9,3.052,0.0,1
New York,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,3.0558,0.0,1
Washington,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,3.0558,0.0,1
Massachusetts,Binders,Zipper Ring Binder Pockets,6.24,3.0576,0.0,1
West Virginia,Binders,Zipper Ring Binder Pockets,6.24,3.0576,0.0,1
Arkansas,Binders,Zipper Ring Binder Pockets,6.24,3.0576,0.0,1
New York,Art,Newell 326,10.56,3.0624,0.0,2
Illinois,Supplies,Acme Box Cutter Scissors,40.92,3.069,0.2,1
New York,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.69,3.0774,0.0,1
Delaware,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,3.0814,0.0,1
Ohio,Art,Newell 347,27.392000000000003,3.0816,0.2,2
Georgia,Furnishings,Regeneration Desk Collection,7.04,3.0976,0.0,1
Massachusetts,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3.0996,0.0,1
Pennsylvania,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",41.376,3.1032,0.2,1
Oregon,Furnishings,3M Hangers With Command Adhesive,11.84,3.108,0.2,1
New York,Art,Newell 330,11.96,3.1096,0.0,1
Nebraska,Paper,Xerox 224,6.48,3.1104,0.0,1
New Jersey,Paper,Xerox 217,6.48,3.1104,0.0,1
Washington,Paper,Xerox 214,6.48,3.1104,0.0,1
Massachusetts,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,3.1104,0.0,1
Nevada,Paper,Xerox 20,6.48,3.1104,0.0,1
California,Paper,Xerox 1995,6.48,3.1104,0.0,1
California,Paper,Xerox 231,6.48,3.1104,0.0,1
Oklahoma,Paper,Xerox 232,6.48,3.1104,0.0,1
New York,Paper,Xerox 227,6.48,3.1104,0.0,1
Washington,Paper,Xerox 1931,6.48,3.1104,0.0,1
Iowa,Paper,Xerox 224,6.48,3.1104,0.0,1
Georgia,Paper,Xerox 202,6.48,3.1104,0.0,1
Washington,Paper,Xerox 192,6.48,3.1104,0.0,1
New York,Paper,Xerox 221,6.48,3.1104,0.0,1
New York,Paper,Xerox 217,6.48,3.1104,0.0,1
New York,Art,"Quartet Alpha White Chalk, 12/Pack",6.63,3.1161,0.0,1
Illinois,Labels,Avery 498,9.248,3.1212,0.2,1
Pennsylvania,Furnishings,Eldon 500 Class Desk Accessories,19.312,3.1382,0.2,1
Pennsylvania,Paper,"Adams ""While You Were Out"" Message Pads",10.048,3.14,0.2,1
Florida,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,9.0,3.15,0.2,1
Illinois,Art,"Quartet Omega Colored Chalk, 12/Pack",9.344,3.1536,0.2,1
California,Binders,Wilson Jones Custom Binder Spines & Labels,8.704,3.1552,0.2,1
Virginia,Art,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,7.7,3.157,0.0,1
South Carolina,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.46,3.1654,0.0,1
New Jersey,Paper,Xerox 1993,6.48,3.1752,0.0,1
Illinois,Art,DIXON Ticonderoga Erasable Checking Pencils,13.392,3.1806,0.2,1
Colorado,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.784,3.1842,0.2,1
Texas,Art,"Crayola Anti Dust Chalk, 12/Pack",10.192,3.185,0.2,1
Washington,Paper,Xerox 1986,6.68,3.2064,0.0,1
Pennsylvania,Paper,Xerox 199,10.272,3.21,0.2,1
Tennessee,Paper,Xerox 1971,10.272,3.21,0.2,1
Illinois,Paper,Xerox 1971,10.272,3.21,0.2,1
Ohio,Envelopes,#10 Self-Seal White Envelopes,8.872,3.2161,0.2,1
New York,Phones,Motorola HK250 Universal Bluetooth Headset,160.93,3.2186,0.0,1
Illinois,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9.912,3.2214,0.2,1
Florida,Labels,Avery 476,9.912,3.2214,0.2,1
Texas,Art,Newell Chalk Holder,9.912,3.2214,0.2,1
Illinois,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568,3.2224,0.2,1
Washington,Art,Newell 32,11.52,3.2256,0.0,1
Washington,Furnishings,Eldon 100 Class Desk Accessories,10.11,3.2352,0.0,1
California,Furnishings,Eldon 100 Class Desk Accessories,10.11,3.2352,0.0,1
Utah,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,3.2392,0.0,1
Kentucky,Accessories,KeyTronic E03601U1 - Keyboard - Beige,18.0,3.24,0.0,1
New York,Furnishings,Ultra Door Push Plate,9.82,3.2406,0.0,1
Massachusetts,Furnishings,Ultra Door Push Plate,9.82,3.2406,0.0,1
Colorado,Appliances,Fellowes Mighty 8 Compact Surge Protector,32.432,3.2432,0.2,1
Pennsylvania,Storage,Desktop 3-Pocket Hot File,43.28,3.246,0.2,1
Tennessee,Paper,"Adams Telephone Message Books, 5 1/4 x 11",9.664,3.2616,0.2,1
Illinois,Paper,"Adams Telephone Message Books, 5 1/4 x 11",9.664,3.2616,0.2,1
California,Binders,Avery Binder Labels,9.336,3.2676,0.2,1
Florida,Storage,Crate-A-Files,43.6,3.27,0.2,2
Illinois,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,3.278,0.2,1
New York,Binders,Prestige Round Ring Binders,9.728,3.2832,0.2,1
New Jersey,Furnishings,Stacking Trays by OIC,9.96,3.2868,0.0,1
North Carolina,Paper,Things To Do Today Pad,9.392,3.2872,0.2,1
New York,Binders,Avery Round Ring Poly Binders,9.088,3.2944,0.2,1
Pennsylvania,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",24.048000000000002,3.3066000000000004,0.2,2
Nebraska,Binders,Self-Adhesive Ring Binder Labels,7.04,3.3088,0.0,1
Texas,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,15.576,3.3099,0.2,1
Pennsylvania,Art,BIC Liqua Brite Liner,16.656,3.3312,0.2,1
Illinois,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,3.339,0.2,1
Tennessee,Paper,"""While you Were Out"" Message Book, One Form per Page",8.904,3.339,0.2,1
Pennsylvania,Art,Avery Fluorescent Highlighter Four-Color Set,26.72,3.34,0.2,2
California,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",10.44,3.3407999999999998,0.0,2
North Carolina,Labels,Avery 49,9.216,3.3408,0.2,1
New York,Art,Newell 335,11.52,3.3408,0.0,1
Florida,Labels,Avery 484,9.216,3.3408,0.2,1
Florida,Labels,Avery File Folder Labels,9.216,3.3408,0.2,2
Colorado,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,3.344,0.2,1
Tennessee,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,3.344,0.2,1
California,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.98,3.3504,0.0,1
Pennsylvania,Storage,Iris Project Case,44.688,3.3516,0.2,1
California,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",33.52,3.352,0.2,1
Illinois,Paper,Xerox 196,9.248,3.3524,0.2,1
Ohio,Paper,Xerox 1950,9.248,3.3524,0.2,1
Texas,Paper,Xerox 1899,9.248,3.3524,0.2,1
Colorado,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",11.664,3.3534,0.2,1
Idaho,Binders,GBC Personal VeloBind Strips,9.584,3.3544,0.2,1
Massachusetts,Storage,"Personal Folder Holder, Ebony",11.21,3.363,0.0,1
California,Binders,Accohide Poly Flexible Ring Binders,8.975999999999999,3.3660000000000005,0.2,2
New Mexico,Binders,Avery Non-Stick Binders,10.776,3.3675,0.2,1
Pennsylvania,Accessories,Memorex Froggy Flash Drive 8 GB,14.2,3.3725,0.2,1
Connecticut,Supplies,Acme Kleen Earth Office Shears,11.64,3.3756,0.0,1
Massachusetts,Art,American Pencil,11.65,3.3785,0.0,1
Pennsylvania,Storage,"File Shuttle II and Handi-File, Black",54.224,3.389,0.2,1
Ohio,Storage,"File Shuttle II and Handi-File, Black",54.224,3.389,0.2,1
Texas,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,3.393,0.2,1
Alabama,Envelopes,Colored Envelopes,7.38,3.3948,0.0,1
Illinois,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",10.896,3.405,0.2,1
Oklahoma,Appliances,Disposable Triple-Filter Dust Bags,13.11,3.4086,0.0,1
Arizona,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408,3.4104,0.2,1
Florida,Paper,Tops Wirebound Message Log Books,10.528,3.4216,0.2,1
Delaware,Paper,Loose Memo Sheets,7.3,3.431,0.0,1
Arkansas,Labels,Self-Adhesive Address Labels for Typewriters by Universal,7.31,3.4357,0.0,1
Connecticut,Binders,Avery Poly Binder Pockets,7.16,3.4368,0.0,1
Alabama,Binders,Avery Poly Binder Pockets,7.16,3.4368,0.0,1
Georgia,Binders,Avery Poly Binder Pockets,7.16,3.4368,0.0,1
Ohio,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.584,3.4398,0.2,1
Alabama,Furnishings,"Master Caster Door Stop, Gray",10.16,3.4544,0.0,1
California,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",9.872,3.4552,0.2,1
Texas,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",27.696,3.462,0.2,1
New York,Furnishings,DAX Cubicle Frames - 8x10,11.54,3.462,0.0,1
Washington,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",11.54,3.462,0.0,1
Illinois,Art,Newell 309,27.72,3.465,0.2,1
California,Art,Newell 320,12.84,3.4668,0.0,1
North Carolina,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",10.272,3.4668,0.2,1
Florida,Paper,Xerox 1974,9.568,3.4684,0.2,1
Washington,Labels,Avery 501,7.38,3.4686,0.0,1
California,Labels,Avery 52,7.38,3.4686,0.0,1
Wisconsin,Labels,Avery 487,7.38,3.4686,0.0,1
California,Labels,Avery 517,7.38,3.4686,0.0,1
Oklahoma,Art,Newell 31,12.39,3.4692,0.0,1
Iowa,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,3.4695,0.0,1
New Mexico,Art,BIC Brite Liner Highlighters,8.28,3.4776,0.0,1
North Dakota,Fasteners,Staples,7.41,3.4827,0.0,1
Pennsylvania,Furnishings,"Master Big Foot Doorstop, Beige",25.344,3.4848,0.2,1
Iowa,Envelopes,Pastel Pink Envelopes,7.28,3.4944,0.0,1
California,Phones,PayAnywhere Card Reader,39.96,3.4965,0.2,1
California,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",7.4399999999999995,3.4968,0.0,2
Pennsylvania,Fasteners,Ideal Clamps,9.648,3.4974,0.2,1
Arizona,Phones,iHome FM Clock Radio with Lightning Dock,55.992,3.4995,0.2,1
Connecticut,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,3.501,0.0,1
Utah,Binders,Avery Non-Stick Binders,10.776,3.5022,0.2,1
Illinois,Art,Newell 312,28.032,3.504,0.2,1
Michigan,Art,Newell 312,11.68,3.504,0.0,1
Colorado,Appliances,Fellowes Basic Home/Office Series Surge Protectors,31.152,3.5046,0.2,1
Iowa,Storage,"Tenex Personal Project File with Scoop Front Design, Black",13.48,3.5048,0.0,1
North Carolina,Supplies,"Acme 10"" Easy Grip Assistive Scissors",28.048,3.506,0.2,1
New York,Phones,Gear Head AU3700S Headset,116.91000000000001,3.5073,0.0,2
Colorado,Appliances,Harmony HEPA Quiet Air Purifiers,18.72,3.51,0.2,1
North Carolina,Paper,Avoid Verbal Orders Carbonless Minifold Book,10.816,3.5152,0.2,1
